user_id,grant_id,match_data,reason,created_at
1ae722a4-c05a-428f-82d4-a44c2f476a8f,6,"{""grant_id"": ""006"", ""name"": ""Social Enterprise Grant"", ""relevance_score"": 80.0, ""funding_amount"": ""\u20b98,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-12-15"", ""reason"": ""The Expert Test Startup has a stable track record and is at the growth stage, which fits the eligibility of this grant aimed at social enterprises. The funding amount of \u20b98,00,000 can support further development, and the national scope aligns with the startup's location in Mumbai. The focus on social impact resonates with the startup's mission in background testing."", ""sector"": ""Social Enterprise"", ""eligibility"": ""Non-profit and social enterprises"", ""application_link"": ""https://social.gov.in/grants"", ""stage"": ""Start-up|Growth/Scale-up""}","The Expert Test Startup has a stable track record and is at the growth stage, which fits the eligibility of this grant aimed at social enterprises. The funding amount of ₹8,00,000 can support further development, and the national scope aligns with the startup's location in Mumbai. The focus on social impact resonates with the startup's mission in background testing.",2025-10-24T12:16:26.811092+00:00
1ae722a4-c05a-428f-82d4-a44c2f476a8f,9,"{""grant_id"": ""009"", ""name"": ""Green Technology Fund"", ""relevance_score"": 75.0, ""funding_amount"": ""\u20b918,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-09-15"", ""reason"": ""The Green Technology Fund supports startups working on sustainable solutions. Although not directly aligned, the Expert Test Startup can potentially pivot towards environmentally friendly testing solutions. The funding amount of \u20b918,00,000 is suitable for the startup's needs, and the national focus aligns with its Mumbai location."", ""sector"": ""Clean Energy|Environment"", ""eligibility"": ""Startups working on sustainable solutions"", ""application_link"": ""https://greentech.gov.in"", ""stage"": ""Start-up|Growth/Scale-up""}","The Green Technology Fund supports startups working on sustainable solutions. Although not directly aligned, the Expert Test Startup can potentially pivot towards environmentally friendly testing solutions. The funding amount of ₹18,00,000 is suitable for the startup's needs, and the national focus aligns with its Mumbai location.",2025-10-24T12:16:26.811092+00:00
1ae722a4-c05a-428f-82d4-a44c2f476a8f,1,"{""grant_id"": ""001"", ""name"": ""Women Innovators Fund"", ""relevance_score"": 70.0, ""funding_amount"": ""\u20b910,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-12-30"", ""reason"": ""This grant is specifically for women-led startups in the tech sector. If the Expert Test Startup is woman-led, it would qualify. The funding amount of \u20b910,00,000 is appropriate, and the national scope fits the startup's location in Mumbai. However, if the startup is not woman-led, this grant would not be applicable."", ""sector"": ""Technology|Fintech"", ""eligibility"": ""Women-led startups in tech sector"", ""application_link"": ""https://grants.gov.in/women-innovators"", ""stage"": ""Growth/Scale-up""}","This grant is specifically for women-led startups in the tech sector. If the Expert Test Startup is woman-led, it would qualify. The funding amount of ₹10,00,000 is appropriate, and the national scope fits the startup's location in Mumbai. However, if the startup is not woman-led, this grant would not be applicable.",2025-10-24T12:16:26.811092+00:00
1ae722a4-c05a-428f-82d4-a44c2f476a8f,12,"{""grant_id"": ""012"", ""name"": ""Rural Development Grant"", ""relevance_score"": 65.0, ""funding_amount"": ""\u20b910,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-10-30"", ""reason"": ""While the Expert Test Startup operates in an urban setting, this grant targets startups addressing rural challenges. If the startup has plans to extend its services to rural areas, it could be a fit. The funding amount of \u20b910,00,000 is suitable, but the urban demographic focus may limit its applicability."", ""sector"": ""Agriculture|Social Enterprise"", ""eligibility"": ""Startups addressing rural challenges"", ""application_link"": ""https://rural.gov.in/development"", ""stage"": ""Start-up|Growth/Scale-up""}","While the Expert Test Startup operates in an urban setting, this grant targets startups addressing rural challenges. If the startup has plans to extend its services to rural areas, it could be a fit. The funding amount of ₹10,00,000 is suitable, but the urban demographic focus may limit its applicability.",2025-10-24T12:16:26.811092+00:00
1ae722a4-c05a-428f-82d4-a44c2f476a8f,10,"{""grant_id"": ""010"", ""name"": ""Academic Innovation Grant"", ""relevance_score"": 60.0, ""funding_amount"": ""\u20b96,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-12-31"", ""reason"": ""This grant is aimed at startups founded by academicians or students. If the Expert Test Startup has any academic ties, it could be eligible. The funding amount of \u20b96,00,000 is lower than other grants, but it could still support specific projects. The national focus aligns with the startup's location."", ""sector"": ""All Sectors"", ""eligibility"": ""Startups founded by academicians/students"", ""application_link"": ""https://academic.gov.in/innovation"", ""stage"": ""Ideation|Start-up""}","This grant is aimed at startups founded by academicians or students. If the Expert Test Startup has any academic ties, it could be eligible. The funding amount of ₹6,00,000 is lower than other grants, but it could still support specific projects. The national focus aligns with the startup's location.",2025-10-24T12:16:26.811092+00:00
1ae722a4-c05a-428f-82d4-a44c2f476a8f,4,"{""grant_id"": ""004"", ""name"": ""Biotech Research Fund"", ""relevance_score"": 55.0, ""funding_amount"": ""\u20b920,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-09-30"", ""reason"": ""The Biotech Research Fund is targeted at biotech startups, which does not directly align with the Expert Test Startup's focus on background testing. However, if the startup has biotech applications, it could consider this grant. The funding amount of \u20b920,00,000 is substantial, but the sector mismatch is a significant drawback."", ""sector"": ""Biotech"", ""eligibility"": ""Biotech startups with innovative solutions"", ""application_link"": ""https://biotech.gov.in/grants"", ""stage"": ""Ideation|Start-up""}","The Biotech Research Fund is targeted at biotech startups, which does not directly align with the Expert Test Startup's focus on background testing. However, if the startup has biotech applications, it could consider this grant. The funding amount of ₹20,00,000 is substantial, but the sector mismatch is a significant drawback.",2025-10-24T12:16:26.811092+00:00
1ae722a4-c05a-428f-82d4-a44c2f476a8f,7,"{""grant_id"": ""007"", ""name"": ""Manufacturing Excellence"", ""relevance_score"": 50.0, ""funding_amount"": ""\u20b930,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-11-30"", ""reason"": ""This grant is focused on manufacturing startups with export potential. The Expert Test Startup does not fit this category, but if it has plans to expand into manufacturing or export testing services, it could be considered. The funding amount of \u20b930,00,000 is high, but the sector mismatch limits its relevance."", ""sector"": ""Manufacturing"", ""eligibility"": ""Manufacturing startups with export potential"", ""application_link"": ""https://manufacturing.gov.in"", ""stage"": ""Established""}","This grant is focused on manufacturing startups with export potential. The Expert Test Startup does not fit this category, but if it has plans to expand into manufacturing or export testing services, it could be considered. The funding amount of ₹30,00,000 is high, but the sector mismatch limits its relevance.",2025-10-24T12:16:26.811092+00:00
0977d5f3-2da3-42b8-a531-58b3f56c2913,3,"{""grant_id"": ""003"", ""name"": ""Innovation Scale-up Grant"", ""relevance_score"": 95.0, ""funding_amount"": ""\u20b925,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-10-31"", ""reason"": ""The Expert Test Startup is in the technology sector and is at the growth stage, which aligns perfectly with the Innovation Scale-up Grant's focus on established startups ready to scale. The funding amount of \u20b925,00,000 is suitable given the startup's revenue of \u20b910,00,000 and its need for growth capital. The grant's location in Mumbai is also a match, as the startup is based there. Additionally, the requirement for a growth plan aligns with the startup's track record of 5 previous projects."", ""sector"": ""Technology|Manufacturing"", ""eligibility"": ""Established startups ready to scale"", ""application_link"": ""https://scaleup.gov.in"", ""stage"": ""Growth/Scale-up|Established""}","The Expert Test Startup is in the technology sector and is at the growth stage, which aligns perfectly with the Innovation Scale-up Grant's focus on established startups ready to scale. The funding amount of ₹25,00,000 is suitable given the startup's revenue of ₹10,00,000 and its need for growth capital. The grant's location in Mumbai is also a match, as the startup is based there. Additionally, the requirement for a growth plan aligns with the startup's track record of 5 previous projects.",2025-10-24T12:17:13.128347+00:00
0977d5f3-2da3-42b8-a531-58b3f56c2913,11,"{""grant_id"": ""011"", ""name"": ""Healthcare Innovation Fund"", ""relevance_score"": 90.0, ""funding_amount"": ""\u20b922,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-11-20"", ""reason"": ""Although the Expert Test Startup is primarily focused on background testing in technology, the Healthcare Innovation Fund is relevant as it supports startups in the healthcare sector, which can include technology solutions for medical testing. The startup's growth stage matches the grant's target, and the funding amount of \u20b922,00,000 is appropriate for scaling operations. The grant's national focus allows for participation from the Mumbai-based startup."", ""sector"": ""Biotech|Healthcare"", ""eligibility"": ""Healthcare and medical device startups"", ""application_link"": ""https://healthcare.gov.in/innovation"", ""stage"": ""Growth/Scale-up""}","Although the Expert Test Startup is primarily focused on background testing in technology, the Healthcare Innovation Fund is relevant as it supports startups in the healthcare sector, which can include technology solutions for medical testing. The startup's growth stage matches the grant's target, and the funding amount of ₹22,00,000 is appropriate for scaling operations. The grant's national focus allows for participation from the Mumbai-based startup.",2025-10-24T12:17:13.128347+00:00
0977d5f3-2da3-42b8-a531-58b3f56c2913,5,"{""grant_id"": ""005"", ""name"": ""Fintech Innovation Challenge"", ""relevance_score"": 85.0, ""funding_amount"": ""\u20b912,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-08-31"", ""reason"": ""While the Expert Test Startup is not specifically in the fintech sector, the technology aspect of the startup can align with fintech innovations, especially if it involves background testing for financial services. The growth stage of the startup matches the eligibility criteria, and the funding of \u20b912,00,000 is suitable for its current revenue level. The national focus of the grant allows for participation from Mumbai."", ""sector"": ""Fintech"", ""eligibility"": ""Fintech startups with scalable solutions"", ""application_link"": ""https://fintech.gov.in/challenge"", ""stage"": ""Start-up|Growth/Scale-up""}","While the Expert Test Startup is not specifically in the fintech sector, the technology aspect of the startup can align with fintech innovations, especially if it involves background testing for financial services. The growth stage of the startup matches the eligibility criteria, and the funding of ₹12,00,000 is suitable for its current revenue level. The national focus of the grant allows for participation from Mumbai.",2025-10-24T12:17:13.128347+00:00
0977d5f3-2da3-42b8-a531-58b3f56c2913,9,"{""grant_id"": ""009"", ""name"": ""Green Technology Fund"", ""relevance_score"": 80.0, ""funding_amount"": ""\u20b918,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-09-15"", ""reason"": ""The Green Technology Fund supports startups working on sustainable solutions, which can include technology that enhances environmental testing. The Expert Test Startup's growth stage aligns with the grant's target, and the funding amount of \u20b918,00,000 is suitable given the startup's revenue. The national scope of the grant allows for participation from the Mumbai-based startup."", ""sector"": ""Clean Energy|Environment"", ""eligibility"": ""Startups working on sustainable solutions"", ""application_link"": ""https://greentech.gov.in"", ""stage"": ""Start-up|Growth/Scale-up""}","The Green Technology Fund supports startups working on sustainable solutions, which can include technology that enhances environmental testing. The Expert Test Startup's growth stage aligns with the grant's target, and the funding amount of ₹18,00,000 is suitable given the startup's revenue. The national scope of the grant allows for participation from the Mumbai-based startup.",2025-10-24T12:17:13.128347+00:00
0977d5f3-2da3-42b8-a531-58b3f56c2913,6,"{""grant_id"": ""006"", ""name"": ""Social Enterprise Grant"", ""relevance_score"": 75.0, ""funding_amount"": ""\u20b98,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-12-15"", ""reason"": ""The Social Enterprise Grant focuses on social impact, which can relate to background testing services that enhance community safety. The growth stage of the Expert Test Startup aligns with the eligibility criteria. The funding of \u20b98,00,000 is lower than the startup's revenue, but it could still support specific projects. The national focus allows for application from Mumbai."", ""sector"": ""Social Enterprise"", ""eligibility"": ""Non-profit and social enterprises"", ""application_link"": ""https://social.gov.in/grants"", ""stage"": ""Start-up|Growth/Scale-up""}","The Social Enterprise Grant focuses on social impact, which can relate to background testing services that enhance community safety. The growth stage of the Expert Test Startup aligns with the eligibility criteria. The funding of ₹8,00,000 is lower than the startup's revenue, but it could still support specific projects. The national focus allows for application from Mumbai.",2025-10-24T12:17:13.128347+00:00
0977d5f3-2da3-42b8-a531-58b3f56c2913,12,"{""grant_id"": ""012"", ""name"": ""Rural Development Grant"", ""relevance_score"": 70.0, ""funding_amount"": ""\u20b910,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-10-30"", ""reason"": ""While primarily focused on rural challenges, the Rural Development Grant could support technology initiatives that improve rural access to background testing services. The startup's growth stage matches the eligibility criteria, and the funding of \u20b910,00,000 is suitable. However, the demographic focus on rural areas may not align perfectly with the startup's urban demographic."", ""sector"": ""Agriculture|Social Enterprise"", ""eligibility"": ""Startups addressing rural challenges"", ""application_link"": ""https://rural.gov.in/development"", ""stage"": ""Start-up|Growth/Scale-up""}","While primarily focused on rural challenges, the Rural Development Grant could support technology initiatives that improve rural access to background testing services. The startup's growth stage matches the eligibility criteria, and the funding of ₹10,00,000 is suitable. However, the demographic focus on rural areas may not align perfectly with the startup's urban demographic.",2025-10-24T12:17:13.128347+00:00
0977d5f3-2da3-42b8-a531-58b3f56c2913,4,"{""grant_id"": ""004"", ""name"": ""Biotech Research Fund"", ""relevance_score"": 65.0, ""funding_amount"": ""\u20b920,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-09-30"", ""reason"": ""The Biotech Research Fund is aimed at biotech startups, which may not directly align with the technology focus of the Expert Test Startup. However, if the startup's background testing has applications in biotech, there could be relevance. The funding amount of \u20b920,00,000 is suitable, but the startup's stage may not fully align with the grant's focus on ideation and startup phases."", ""sector"": ""Biotech"", ""eligibility"": ""Biotech startups with innovative solutions"", ""application_link"": ""https://biotech.gov.in/grants"", ""stage"": ""Ideation|Start-up""}","The Biotech Research Fund is aimed at biotech startups, which may not directly align with the technology focus of the Expert Test Startup. However, if the startup's background testing has applications in biotech, there could be relevance. The funding amount of ₹20,00,000 is suitable, but the startup's stage may not fully align with the grant's focus on ideation and startup phases.",2025-10-24T12:17:13.128347+00:00
0977d5f3-2da3-42b8-a531-58b3f56c2913,10,"{""grant_id"": ""010"", ""name"": ""Academic Innovation Grant"", ""relevance_score"": 60.0, ""funding_amount"": ""\u20b96,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-12-31"", ""reason"": ""The Academic Innovation Grant targets startups founded by academicians, which does not align with the Expert Test Startup's profile as a private limited entity. However, if the startup has academic ties or collaborations, it could still apply. The funding amount of \u20b96,00,000 is lower than the startup's revenue needs."", ""sector"": ""All Sectors"", ""eligibility"": ""Startups founded by academicians/students"", ""application_link"": ""https://academic.gov.in/innovation"", ""stage"": ""Ideation|Start-up""}","The Academic Innovation Grant targets startups founded by academicians, which does not align with the Expert Test Startup's profile as a private limited entity. However, if the startup has academic ties or collaborations, it could still apply. The funding amount of ₹6,00,000 is lower than the startup's revenue needs.",2025-10-24T12:17:13.128347+00:00
0977d5f3-2da3-42b8-a531-58b3f56c2913,1,"{""grant_id"": ""001"", ""name"": ""Women Innovators Fund"", ""relevance_score"": 55.0, ""funding_amount"": ""\u20b910,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-12-30"", ""reason"": ""The Women Innovators Fund is specifically for women-led startups, which does not match the Expert Test Startup's profile unless it is women-owned. The technology sector alignment is strong, and the funding of \u20b910,00,000 is suitable. However, the eligibility criteria may exclude this startup."", ""sector"": ""Technology|Fintech"", ""eligibility"": ""Women-led startups in tech sector"", ""application_link"": ""https://grants.gov.in/women-innovators"", ""stage"": ""Growth/Scale-up""}","The Women Innovators Fund is specifically for women-led startups, which does not match the Expert Test Startup's profile unless it is women-owned. The technology sector alignment is strong, and the funding of ₹10,00,000 is suitable. However, the eligibility criteria may exclude this startup.",2025-10-24T12:17:13.128347+00:00
0977d5f3-2da3-42b8-a531-58b3f56c2913,8,"{""grant_id"": ""008"", ""name"": ""Women Entrepreneurs Scheme"", ""relevance_score"": 50.0, ""funding_amount"": ""\u20b95,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-10-15"", ""reason"": ""Similar to the Women Innovators Fund, this grant targets first-time women entrepreneurs. If the Expert Test Startup is not women-owned, it would not be eligible. The funding amount of \u20b95,00,000 is lower than the startup's revenue needs, and the urban focus does not align with the grant's intent."", ""sector"": ""All Sectors"", ""eligibility"": ""First-time women entrepreneurs"", ""application_link"": ""https://women.gov.in/startup"", ""stage"": ""Ideation|Start-up""}","Similar to the Women Innovators Fund, this grant targets first-time women entrepreneurs. If the Expert Test Startup is not women-owned, it would not be eligible. The funding amount of ₹5,00,000 is lower than the startup's revenue needs, and the urban focus does not align with the grant's intent.",2025-10-24T12:17:13.128347+00:00
cf12a6de-a85b-4346-b0af-c7162edcdca7,3,"{""grant_id"": ""003"", ""name"": ""Innovation Scale-up Grant"", ""relevance_score"": 95.0, ""funding_amount"": ""\u20b925,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-10-31"", ""reason"": ""This grant is specifically targeted at established startups ready to scale, which aligns perfectly with Test Startup for Tracking's growth stage. The funding amount of \u20b925,00,000 is suitable given the startup's revenue of \u20b9500,000 and its need for expansion. The grant's focus on technology and manufacturing sectors aligns with the startup's industry. Additionally, being located in Mumbai matches the grant's national focus."", ""sector"": ""Technology|Manufacturing"", ""eligibility"": ""Established startups ready to scale"", ""application_link"": ""https://scaleup.gov.in"", ""stage"": ""Growth/Scale-up|Established""}","This grant is specifically targeted at established startups ready to scale, which aligns perfectly with Test Startup for Tracking's growth stage. The funding amount of ₹25,00,000 is suitable given the startup's revenue of ₹500,000 and its need for expansion. The grant's focus on technology and manufacturing sectors aligns with the startup's industry. Additionally, being located in Mumbai matches the grant's national focus.",2025-10-24T12:25:29.286444+00:00
cf12a6de-a85b-4346-b0af-c7162edcdca7,5,"{""grant_id"": ""005"", ""name"": ""Fintech Innovation Challenge"", ""relevance_score"": 90.0, ""funding_amount"": ""\u20b912,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-08-31"", ""reason"": ""Although the startup is not specifically a fintech company, its technology focus allows for some alignment with the Fintech Innovation Challenge, which seeks scalable solutions in the fintech sector. The grant's funding amount of \u20b912,00,000 is appropriate for the startup's size and stage. The national scope of the grant also fits well with the startup's location in Mumbai."", ""sector"": ""Fintech"", ""eligibility"": ""Fintech startups with scalable solutions"", ""application_link"": ""https://fintech.gov.in/challenge"", ""stage"": ""Start-up|Growth/Scale-up""}","Although the startup is not specifically a fintech company, its technology focus allows for some alignment with the Fintech Innovation Challenge, which seeks scalable solutions in the fintech sector. The grant's funding amount of ₹12,00,000 is appropriate for the startup's size and stage. The national scope of the grant also fits well with the startup's location in Mumbai.",2025-10-24T12:25:29.286444+00:00
cf12a6de-a85b-4346-b0af-c7162edcdca7,9,"{""grant_id"": ""009"", ""name"": ""Green Technology Fund"", ""relevance_score"": 85.0, ""funding_amount"": ""\u20b918,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-09-15"", ""reason"": ""This grant supports startups working on sustainable solutions, which could encompass the tracking system's potential environmental benefits. The funding amount of \u20b918,00,000 is suitable for a growth-stage startup. The grant's national focus aligns with the startup's location in Mumbai, and it offers mentorship, which could be beneficial for a startup with no past grant experience."", ""sector"": ""Clean Energy|Environment"", ""eligibility"": ""Startups working on sustainable solutions"", ""application_link"": ""https://greentech.gov.in"", ""stage"": ""Start-up|Growth/Scale-up""}","This grant supports startups working on sustainable solutions, which could encompass the tracking system's potential environmental benefits. The funding amount of ₹18,00,000 is suitable for a growth-stage startup. The grant's national focus aligns with the startup's location in Mumbai, and it offers mentorship, which could be beneficial for a startup with no past grant experience.",2025-10-24T12:25:29.286444+00:00
cf12a6de-a85b-4346-b0af-c7162edcdca7,11,"{""grant_id"": ""011"", ""name"": ""Healthcare Innovation Fund"", ""relevance_score"": 80.0, ""funding_amount"": ""\u20b922,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-11-20"", ""reason"": ""While the startup does not directly operate in healthcare, its technology could be applicable in health-related tracking systems. The funding amount of \u20b922,00,000 is substantial and can support growth. The stage compatibility is strong, as the grant is aimed at growth-stage startups. The national focus also aligns with the startup's location."", ""sector"": ""Biotech|Healthcare"", ""eligibility"": ""Healthcare and medical device startups"", ""application_link"": ""https://healthcare.gov.in/innovation"", ""stage"": ""Growth/Scale-up""}","While the startup does not directly operate in healthcare, its technology could be applicable in health-related tracking systems. The funding amount of ₹22,00,000 is substantial and can support growth. The stage compatibility is strong, as the grant is aimed at growth-stage startups. The national focus also aligns with the startup's location.",2025-10-24T12:25:29.286444+00:00
cf12a6de-a85b-4346-b0af-c7162edcdca7,1,"{""grant_id"": ""001"", ""name"": ""Women Innovators Fund"", ""relevance_score"": 75.0, ""funding_amount"": ""\u20b910,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-12-30"", ""reason"": ""This grant is aimed at women-led startups in the tech sector. If Test Startup for Tracking is women-led, it would meet the eligibility criteria. The funding amount of \u20b910,00,000 is suitable for a startup at its growth stage. However, if the startup is not women-led, this grant would not be applicable."", ""sector"": ""Technology|Fintech"", ""eligibility"": ""Women-led startups in tech sector"", ""application_link"": ""https://grants.gov.in/women-innovators"", ""stage"": ""Growth/Scale-up""}","This grant is aimed at women-led startups in the tech sector. If Test Startup for Tracking is women-led, it would meet the eligibility criteria. The funding amount of ₹10,00,000 is suitable for a startup at its growth stage. However, if the startup is not women-led, this grant would not be applicable.",2025-10-24T12:25:29.286444+00:00
cf12a6de-a85b-4346-b0af-c7162edcdca7,6,"{""grant_id"": ""006"", ""name"": ""Social Enterprise Grant"", ""relevance_score"": 70.0, ""funding_amount"": ""\u20b98,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-12-15"", ""reason"": ""This grant is targeted at social enterprises, which could potentially align with the tracking system's social impact. The funding amount of \u20b98,00,000 is reasonable for a startup of this size. However, the startup's primary focus on technology may not fully align with the social enterprise criteria."", ""sector"": ""Social Enterprise"", ""eligibility"": ""Non-profit and social enterprises"", ""application_link"": ""https://social.gov.in/grants"", ""stage"": ""Start-up|Growth/Scale-up""}","This grant is targeted at social enterprises, which could potentially align with the tracking system's social impact. The funding amount of ₹8,00,000 is reasonable for a startup of this size. However, the startup's primary focus on technology may not fully align with the social enterprise criteria.",2025-10-24T12:25:29.286444+00:00
cf12a6de-a85b-4346-b0af-c7162edcdca7,8,"{""grant_id"": ""008"", ""name"": ""Women Entrepreneurs Scheme"", ""relevance_score"": 65.0, ""funding_amount"": ""\u20b95,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-10-15"", ""reason"": ""Similar to the Women Innovators Fund, this grant is for first-time women entrepreneurs. If applicable, it offers a funding amount of \u20b95,00,000, which is suitable for a startup at its growth stage. However, the startup's eligibility would depend on its leadership demographics."", ""sector"": ""All Sectors"", ""eligibility"": ""First-time women entrepreneurs"", ""application_link"": ""https://women.gov.in/startup"", ""stage"": ""Ideation|Start-up""}","Similar to the Women Innovators Fund, this grant is for first-time women entrepreneurs. If applicable, it offers a funding amount of ₹5,00,000, which is suitable for a startup at its growth stage. However, the startup's eligibility would depend on its leadership demographics.",2025-10-24T12:25:29.286444+00:00
cf12a6de-a85b-4346-b0af-c7162edcdca7,10,"{""grant_id"": ""010"", ""name"": ""Academic Innovation Grant"", ""relevance_score"": 60.0, ""funding_amount"": ""\u20b96,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-12-31"", ""reason"": ""This grant is aimed at startups founded by academicians or students. If Test Startup for Tracking has such a background, it could be a fit. The funding amount of \u20b96,00,000 is lower than other grants but could still support initial growth. The national focus aligns with the startup's location."", ""sector"": ""All Sectors"", ""eligibility"": ""Startups founded by academicians/students"", ""application_link"": ""https://academic.gov.in/innovation"", ""stage"": ""Ideation|Start-up""}","This grant is aimed at startups founded by academicians or students. If Test Startup for Tracking has such a background, it could be a fit. The funding amount of ₹6,00,000 is lower than other grants but could still support initial growth. The national focus aligns with the startup's location.",2025-10-24T12:25:29.286444+00:00
cf12a6de-a85b-4346-b0af-c7162edcdca7,4,"{""grant_id"": ""004"", ""name"": ""Biotech Research Fund"", ""relevance_score"": 55.0, ""funding_amount"": ""\u20b920,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-09-30"", ""reason"": ""This grant is specifically for biotech startups, which does not align with the technology focus of Test Startup for Tracking. The funding amount of \u20b920,00,000 is substantial, but the mismatch in sector focus makes this grant less relevant."", ""sector"": ""Biotech"", ""eligibility"": ""Biotech startups with innovative solutions"", ""application_link"": ""https://biotech.gov.in/grants"", ""stage"": ""Ideation|Start-up""}","This grant is specifically for biotech startups, which does not align with the technology focus of Test Startup for Tracking. The funding amount of ₹20,00,000 is substantial, but the mismatch in sector focus makes this grant less relevant.",2025-10-24T12:25:29.286444+00:00
cf12a6de-a85b-4346-b0af-c7162edcdca7,2,"{""grant_id"": ""002"", ""name"": ""Agriculture Innovation Grant"", ""relevance_score"": 50.0, ""funding_amount"": ""\u20b915,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-11-15"", ""reason"": ""This grant targets startups working on agricultural technology, which does not align with the technology focus of Test Startup for Tracking. The funding amount of \u20b915,00,000 is suitable, but the sector mismatch significantly reduces relevance."", ""sector"": ""Agriculture"", ""eligibility"": ""Startups working on agricultural technology"", ""application_link"": ""https://grants.gov.in/agri-innovation"", ""stage"": ""Start-up|Growth/Scale-up""}","This grant targets startups working on agricultural technology, which does not align with the technology focus of Test Startup for Tracking. The funding amount of ₹15,00,000 is suitable, but the sector mismatch significantly reduces relevance.",2025-10-24T12:25:29.286444+00:00
62b188da-ba1b-4c74-906d-004b28f1b7fe,5,"{""grant_id"": ""005"", ""name"": ""Fintech Innovation Challenge"", ""relevance_score"": 95.0, ""funding_amount"": ""\u20b912,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-08-31"", ""reason"": ""The startup 'myprobuddy' operates in the Fintech sector, which directly aligns with the grant's focus on Fintech innovations. As a startup, it falls under the eligible stage for this grant, which is aimed at startups and growth-stage companies. The funding amount of \u20b912,00,000 is suitable for a startup with a revenue of \u20b932,322, providing a significant boost for scaling operations. The grant does not have specific demographic restrictions, making it accessible for 'myprobuddy'. The national focus aligns with the startup's location in Chennai."", ""sector"": ""Fintech"", ""eligibility"": ""Fintech startups with scalable solutions"", ""application_link"": ""https://fintech.gov.in/challenge"", ""stage"": ""Start-up|Growth/Scale-up""}","The startup 'myprobuddy' operates in the Fintech sector, which directly aligns with the grant's focus on Fintech innovations. As a startup, it falls under the eligible stage for this grant, which is aimed at startups and growth-stage companies. The funding amount of ₹12,00,000 is suitable for a startup with a revenue of ₹32,322, providing a significant boost for scaling operations. The grant does not have specific demographic restrictions, making it accessible for 'myprobuddy'. The national focus aligns with the startup's location in Chennai.",2025-10-24T12:42:16.653409+00:00
62b188da-ba1b-4c74-906d-004b28f1b7fe,10,"{""grant_id"": ""010"", ""name"": ""Academic Innovation Grant"", ""relevance_score"": 90.0, ""funding_amount"": ""\u20b96,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-12-31"", ""reason"": ""As an academic entity, 'myprobuddy' fits perfectly within the eligibility criteria of the Academic Innovation Grant, which targets startups founded by academicians or students. The funding amount of \u20b96,00,000 is appropriate for a startup at this stage, and the grant's focus on research innovation aligns with the startup's academic background. The national scope of the grant also complements the startup's location in Chennai."", ""sector"": ""All Sectors"", ""eligibility"": ""Startups founded by academicians/students"", ""application_link"": ""https://academic.gov.in/innovation"", ""stage"": ""Ideation|Start-up""}","As an academic entity, 'myprobuddy' fits perfectly within the eligibility criteria of the Academic Innovation Grant, which targets startups founded by academicians or students. The funding amount of ₹6,00,000 is appropriate for a startup at this stage, and the grant's focus on research innovation aligns with the startup's academic background. The national scope of the grant also complements the startup's location in Chennai.",2025-10-24T12:42:16.653409+00:00
